date,open,high,low,close,volume
2011-09-19,-0.01519999999999988,-0.007500000000000062,-0.0034000000000000696,9.999999999998899e-05,1835.0
2011-09-20,0.012499999999999956,0.011600000000000055,0.0048000000000001375,0.008200000000000207,4822.0
2011-09-21,0.012499999999999956,0.01649999999999996,0.008899999999999908,-0.000600000000000156,36346.0
2011-09-22,-0.004999999999999893,-0.02739999999999987,-0.00849999999999973,-0.0040000000000000036,-40365.0
2011-09-23,-0.0036000000000000476,0.006999999999999895,0.0011999999999996458,-0.0047000000000001485,4747.0
2011-09-26,-0.002829999999999888,0.003810000000000091,0.006529999999999925,0.02434000000000003,98109.0
2011-09-27,0.022059999999999746,0.027639999999999887,0.036290000000000155,0.028450000000000086,-19723.0
2011-09-28,0.036430000000000184,0.0265200000000001,0.018540000000000223,-0.004899999999999904,-21916.0
2011-09-29,-0.01295999999999986,-0.005589999999999984,-0.007620000000000182,0.0034999999999998366,-10612.0
2011-09-30,0.0035600000000000076,-0.012320000000000109,-0.016880000000000006,-0.027269999999999905,11970.0
2011-10-03,-0.03131000000000017,-0.03727999999999998,-0.03286000000000011,-0.035210000000000186,20930.0
2011-10-04,-0.03112999999999988,0.004089999999999927,-0.007209999999999939,0.02603000000000022,-14856.0
2011-10-05,0.03860999999999981,0.017770000000000064,0.02811000000000008,0.011929999999999996,24860.0
2011-10-06,-0.0007500000000000284,0.0043800000000000505,-0.0024500000000000632,0.006209999999999827,-11918.0
2011-10-07,0.006510000000000238,0.0022999999999999687,0.015430000000000055,0.005630000000000024,-46230.0
2011-10-10,0.006999999999999673,0.03677999999999981,0.01896999999999993,0.03952,19429.0
2011-10-11,0.03783000000000025,0.0019299999999999873,0.015370000000000328,-0.004529999999999923,-11314.0
2011-10-12,-0.006500000000000172,0.01654,0.007299999999999862,0.011730000000000018,-102211.0
2011-10-13,0.013910000000000089,-0.012439999999999785,-0.0014300000000000423,-0.006990000000000052,34651.0
2011-10-14,-0.006869999999999932,0.004550000000000054,-0.0014600000000002389,0.014780000000000015,9547.0
2011-10-17,0.01352999999999982,0.0031199999999997896,0.0014700000000000824,-0.019709999999999894,18625.0
2011-10-18,-0.018560000000000132,-0.0018599999999999728,0.006299999999999972,0.022439999999999793,-37637.0
2011-10-19,0.02668000000000026,0.02715000000000023,0.028890000000000082,0.021990000000000176,12754.0
2011-10-20,0.017709999999999892,-0.0014100000000001334,-0.004769999999999941,-0.015290000000000026,18463.0
2011-10-21,-0.015249999999999986,0.004370000000000207,-0.006650000000000045,0.01158999999999999,-59946.0
2011-10-24,0.006430000000000158,-0.001180000000000403,0.013670000000000071,-0.005570000000000075,39975.0
2011-10-25,-0.00046999999999997044,-0.007019999999999582,-0.009230000000000071,0.0037000000000000366,2719.0
2011-10-26,0.0024800000000000377,-0.01591000000000009,-0.006699999999999928,-0.026539999999999786,12594.0
2011-10-27,-0.02528000000000019,0.02868000000000004,-0.012220000000000342,0.028619999999999868,17234.0
2011-10-28,0.028550000000000075,-0.019570000000000087,0.025210000000000177,-0.019380000000000175,-1928.0
2011-10-30,-0.019179999999999975,-0.0038799999999998835,-0.0093700000000001,0.0017600000000002058,-118589.0
2011-10-31,0.0016499999999999293,-0.0051600000000002755,-0.03528999999999982,-0.03936000000000006,129610.0
2011-11-01,-0.038149999999999906,-0.032039999999999846,-0.0221699999999998,-0.0020199999999999108,-15063.0
2011-11-02,-0.0032199999999997786,0.005390000000000006,0.010089999999999932,0.00366999999999984,24800.0
2011-11-03,0.003689999999999749,-0.0025100000000000122,-0.005230000000000068,0.005819999999999936,-64584.0
2011-11-04,0.005840000000000067,0.004020000000000135,0.012349999999999861,-0.004409999999999803,-2589.0
2011-11-06,-0.005560000000000009,-0.008990000000000276,0.0016599999999999948,-0.00778000000000012,-42171.0
2011-11-07,-0.0015500000000001624,-0.006089999999999929,-0.02122999999999986,-0.008569999999999967,67417.0
2011-11-08,-0.013680000000000136,0.0011999999999998678,0.0016199999999999548,0.007900000000000018,-14674.0
2011-11-09,0.007830000000000226,-0.0002599999999997049,-0.015079999999999982,-0.02895000000000003,28798.0
2011-11-10,-0.028870000000000173,-0.047840000000000105,-0.010480000000000045,-0.021969999999999823,-3745.0
2011-11-11,-0.021989999999999954,0.01884000000000019,-0.017509999999999915,0.018520000000000092,-8376.0
2011-11-14,0.024410000000000043,0.006149999999999656,0.00045000000000006146,-0.011940000000000284,114242.0
2011-11-15,-0.017880000000000118,-0.01859999999999995,0.021849999999999703,0.019640000000000102,-145195.0
2011-11-16,0.019680000000000142,0.021600000000000064,0.015290000000000026,0.008709999999999773,17011.0
2011-11-17,0.008719999999999839,0.002610000000000001,-0.003530000000000033,-0.005659999999999776,17470.0
2011-11-18,-0.00578999999999974,0.00478999999999985,0.0005399999999999849,0.000140000000000029,13492.0
2011-11-21,-0.0011700000000001154,-0.008809999999999985,-0.007159999999999833,-0.0011500000000002064,3844.0
2011-11-22,0.0013199999999999878,0.005960000000000187,-0.0025500000000000522,-0.0022299999999999542,72774.0
2011-11-23,-0.003329999999999833,-0.003130000000000077,-0.00546000000000002,-0.011090000000000044,-89889.0
2011-11-24,-0.011050000000000226,-0.013549999999999951,-0.004709999999999992,-0.005119999999999791,-13367.0
2011-11-25,-0.005120000000000013,-0.007120000000000237,0.009709999999999885,0.018179999999999863,-23513.0
2011-11-28,0.0266000000000004,0.02524000000000015,0.009990000000000387,0.0017099999999998783,37156.0
2011-11-29,-0.006770000000000165,-0.009850000000000136,-0.008150000000000102,-0.01476999999999995,24054.0
2011-11-30,-0.02072000000000007,0.007460000000000244,-0.003980000000000095,0.024680000000000035,-15304.0
2011-12-01,0.03068000000000004,0.015840000000000076,0.02536000000000005,0.010969999999999924,6652.0
2011-12-02,0.010929999999999884,0.011139999999999928,0.0013199999999999878,0.000680000000000236,-32034.0
2011-12-05,0.003770000000000051,-0.0045399999999999885,0.0019100000000000783,0.0013899999999997803,-15416.0
2011-12-06,-0.0015800000000001369,-0.013309999999999933,-0.006709999999999994,-0.006699999999999928,25877.0
2011-12-07,-0.005399999999999849,0.009999999999999787,0.0034599999999997966,0.004569999999999963,-6232.0
2011-12-08,0.003230000000000066,-0.0022399999999997977,-0.010079999999999867,-0.008610000000000007,2853.0
2011-12-09,-0.008600000000000163,0.0011600000000000499,0.014129999999999754,0.020800000000000374,-8787.0
2011-12-12,0.02039000000000013,0.006829999999999892,-0.011469999999999647,-0.02041000000000026,36828.0
2011-12-13,-0.020019999999999927,-0.008630000000000138,-0.005009999999999959,-0.0041999999999999815,-74.0
2011-12-14,-0.012710000000000221,-0.02183999999999986,-0.01238000000000028,-0.013429999999999831,-37083.0
2011-12-15,-0.0049200000000000355,-0.005840000000000067,-0.00012999999999996348,0.0036799999999996835,-19439.0
2011-12-16,0.003650000000000153,-0.00558000000000014,0.006440000000000001,-0.010259999999999714,-8592.0
2011-12-19,-0.01034999999999986,-0.002850000000000019,-0.017019999999999813,-0.006140000000000256,14677.0
2011-12-20,-0.006010000000000293,0.006010000000000293,0.00649999999999995,0.01536000000000004,19698.0
2011-12-21,0.012250000000000094,0.012759999999999883,0.0019399999999998307,-0.004349999999999854,8594.0
2011-12-22,-0.0012499999999999734,-0.0019400000000000528,0.003370000000000095,0.00029999999999996696,-23032.0
2011-12-23,0.00028999999999990145,-0.0049200000000000355,-0.0008699999999999264,-0.0017599999999999838,-13756.0
2011-12-26,-0.0023800000000000487,-0.0018700000000000383,0.006819999999999826,0.008610000000000007,-28194.0
2011-12-27,0.009210000000000163,0.002610000000000001,0.0018100000000003114,-0.003250000000000197,22086.0
2011-12-28,-0.002890000000000059,0.0048200000000000465,-0.0012400000000001299,0.006790000000000074,16472.0
2011-12-29,0.006449999999999845,0.003010000000000179,0.010029999999999761,0.01713000000000009,4136.0
2011-12-30,0.017180000000000195,0.02061999999999986,0.01092000000000004,0.005279999999999729,-9453.0
2012-01-02,0.0032600000000000406,-0.0013799999999999368,0.00018999999999991246,-0.00586999999999982,-25960.0
2012-01-03,-0.003920000000000146,0.007209999999999939,-0.0023199999999998777,0.008769999999999945,56638.0
2012-01-04,0.008890000000000065,0.003610000000000113,-0.0022400000000000198,-0.006129999999999747,7318.0
2012-01-05,-0.00625999999999971,-0.021360000000000046,-0.013789999999999969,-0.023920000000000163,15433.0
2012-01-06,-0.02393000000000023,-0.019950000000000134,-0.010459999999999914,-0.0035399999999998766,-28124.0
2012-01-09,-0.005789999999999962,0.005069999999999908,-0.0022999999999999687,0.0044399999999997775,22843.0
2012-01-10,0.006679999999999797,0.005630000000000246,0.006720000000000059,0.0019599999999999618,16954.0
2012-01-11,0.0025800000000000267,-0.0015500000000001624,-0.008700000000000152,-0.00861999999999985,36372.0
2012-01-12,-0.00918999999999981,0.005470000000000308,0.0026800000000000157,0.009579999999999922,-28948.0
2012-01-13,0.009569999999999856,0.003649999999999709,0.005579999999999696,-0.00030999999999981043,-4189.0
2012-01-16,-0.004949999999999788,-0.007529999999999815,0.005570000000000297,-0.003510000000000124,-40171.0
2012-01-17,0.0010899999999998133,0.008689999999999864,-0.0022699999999999942,0.007060000000000066,31062.0
2012-01-18,0.009070000000000134,0.00882000000000005,0.007140000000000146,0.015270000000000117,39704.0
2012-01-19,0.013279999999999959,-0.0003599999999996939,0.009029999999999871,-0.0010900000000002574,-50195.0
2012-01-20,-0.001100000000000101,0.0018899999999997252,0.00827,0.007110000000000172,-15825.0
2012-01-23,0.0019000000000000128,0.0192699999999999,0.011579999999999924,0.024029999999999996,-12432.0
2012-01-24,0.029309999999999947,0.014429999999999943,0.015079999999999982,0.008849999999999802,23812.0
2012-01-25,0.011069999999999913,0.00851000000000024,0.0008400000000001739,0.0023000000000001908,-1138.0
2012-01-26,4.000000000026205e-05,0.0030399999999999316,0.008299999999999752,-0.0010999999999998789,-4247.0
2012-01-27,-0.0010799999999999699,0.007819999999999938,0.006840000000000179,0.018189999999999706,-491.0
2012-01-30,0.018899999999999695,-0.006000000000000005,-0.0038400000000000656,-0.018309999999999826,-5409.0
2012-01-31,-0.019049999999999567,-0.00486999999999993,0.004020000000000135,0.007319999999999771,-1465.0
2012-02-01,0.01193999999999984,0.019509999999999916,-0.0017600000000002058,0.009160000000000057,24244.0
2012-02-02,0.004550000000000054,-0.0142199999999999,0.0036000000000002697,-0.008569999999999967,-25240.0
2012-02-03,-0.008640000000000425,-0.005049999999999999,-0.010420000000000096,-0.011290000000000022,-5774.0
2012-02-06,-0.01554999999999973,-0.016730000000000134,-0.014329999999999954,-0.013309999999999933,2923.0
2012-02-07,-0.008969999999999922,0.011340000000000128,0.0013299999999998313,0.016599999999999948,18291.0
2012-02-08,0.021849999999999925,-0.004790000000000072,0.01432000000000011,-0.008489999999999887,-7408.0
2012-02-09,-0.013759999999999772,0.0022200000000001108,-0.008340000000000014,0.0006699999999999484,4127.0
2012-02-10,0.0006800000000000139,-0.008790000000000076,-0.0037400000000002986,-0.01587000000000005,-17411.0
2012-02-13,-0.01458000000000026,-0.007020000000000026,-0.01281999999999961,-0.0012600000000000389,6164.0
2012-02-14,-0.0025399999999997647,-0.011789999999999967,-0.009379999999999944,-0.016319999999999668,2562.0
2012-02-15,-0.01715000000000022,-0.0020400000000000418,-0.0035200000000001896,0.0006799999999997919,13743.0
2012-02-16,0.0015299999999998093,-0.0016599999999999948,-0.0034399999999998876,0.012520000000000087,-6450.0
2012-02-17,0.012510000000000021,0.0034399999999998876,0.015649999999999942,-0.006320000000000103,-20346.0
2012-02-20,-0.0026599999999998847,0.010059999999999958,-0.0001100000000000545,0.011500000000000066,-3205.0
2012-02-21,0.00790000000000024,0.0007100000000002105,0.003270000000000106,-0.0021400000000000308,28616.0
2012-02-22,0.0017899999999999583,0.0037799999999998946,0.006279999999999841,0.004190000000000138,-15525.0
2012-02-23,0.00017999999999984695,-0.0016599999999999948,-0.004149999999999654,-0.0006900000000003015,-12423.0
2012-02-24,-0.0007300000000001194,0.008920000000000039,-0.000600000000000378,0.007689999999999975,5580.0
2012-02-27,0.009160000000000057,-0.003909999999999858,0.0014900000000002134,-0.007730000000000015,943.0
2012-02-28,-0.009179999999999966,0.0021799999999998487,0.008289999999999909,0.014810000000000212,14430.0
2012-02-29,0.013540000000000108,0.0021300000000001873,-0.010529999999999928,-0.012219999999999898,10644.0
2012-03-01,-0.010940000000000172,-0.006120000000000125,0.007339999999999902,0.0037999999999995815,-19832.0
2012-03-02,0.003960000000000408,0.00016999999999978144,-0.005889999999999951,-0.004129999999999967,-13076.0
2012-03-05,-0.0051000000000001044,-0.005969999999999809,0.004269999999999996,-0.004849999999999799,3356.0
2012-03-06,-0.0040300000000002,-0.005400000000000071,-0.01977999999999991,-0.011909999999999865,25131.0
2012-03-07,-0.015600000000000058,-0.014109999999999845,-0.006520000000000081,-0.006140000000000256,348.0
2012-03-08,-0.0024900000000001032,0.011079999999999757,0.0025799999999998047,0.013149999999999995,-22306.0
2012-03-09,0.013570000000000082,0.0013400000000001189,-0.006319999999999881,-0.016489999999999894,11330.0
2012-03-12,-0.01776999999999984,-0.02312000000000003,-0.0037800000000001166,-0.009489999999999998,-1532.0
2012-03-13,-0.008550000000000058,-0.007520000000000193,-0.015279999999999738,-0.014529999999999932,10161.0
2012-03-14,-0.016040000000000054,-0.00943000000000005,-0.0050200000000000244,2.0000000000131024e-05,-17980.0
2012-03-15,0.0014899999999999913,0.0037600000000004297,-0.0029799999999999827,-0.0011300000000000754,2225.0
2012-03-16,-0.0010999999999998789,0.005279999999999729,0.011939999999999618,0.022869999999999724,-20053.0
2012-03-19,0.023519999999999985,0.02078000000000002,0.012570000000000192,0.007710000000000328,4089.0
2012-03-20,0.006959999999999855,0.001040000000000152,0.01252999999999993,0.009670000000000067,12973.0
2012-03-21,0.010560000000000125,0.012439999999999785,0.003330000000000055,-0.0027500000000002522,-1065.0
2012-03-22,-0.0035600000000000076,-0.0015199999999997438,0.0011900000000000244,0.008990000000000054,4808.0
2012-03-23,0.009009999999999962,0.010079999999999867,0.006369999999999987,0.003390000000000004,2588.0
2012-03-26,0.0033200000000002117,-0.005289999999999795,-0.0037399999999998546,-0.0035000000000000586,-4813.0
2012-03-27,-0.0035200000000001896,0.0030799999999997496,0.015919999999999934,0.010589999999999877,-3882.0
2012-03-28,0.011609999999999898,0.010760000000000103,-0.0017300000000000093,-0.0024399999999997757,16351.0
2012-03-29,-0.0034199999999999786,-0.006069999999999798,0.00012000000000012001,0.00529999999999986,-10336.0
2012-03-30,0.0053399999999999,0.013209999999999944,0.008359999999999701,0.009270000000000111,6543.0
2012-04-02,0.011160000000000059,-0.0025400000000002088,-0.0009099999999997443,-0.007130000000000081,-4299.0
2012-04-03,-0.009069999999999911,-0.008019999999999916,-0.010999999999999899,-0.018219999999999903,16639.0
2012-04-04,-0.01888999999999985,-0.02067999999999981,-0.019910000000000316,-0.01536000000000004,10531.0
2012-04-05,-0.014660000000000117,-0.006170000000000231,-0.010219999999999674,-0.006399999999999961,-17754.0
2012-04-06,-0.006420000000000092,-0.008469999999999978,0.0010499999999997733,0.0041199999999999015,-37853.0
2012-04-09,0.004809999999999981,0.005179999999999962,0.0026300000000001322,0.0025200000000000777,-2622.0
2012-04-10,0.0018300000000002203,-0.0028399999999999537,-0.0036000000000000476,-0.009489999999999998,43669.0
2012-04-11,-0.0093700000000001,-0.006160000000000165,0.0010499999999999954,-0.006179999999999852,-3158.0
2012-04-12,-0.006259999999999932,0.003810000000000091,-0.008490000000000109,0.012309999999999821,6820.0
2012-04-13,0.012269999999999781,-5.999999999994898e-05,0.000260000000000149,-0.011309999999999931,-15914.0
2012-04-16,-0.012439999999999785,-0.0024399999999999977,-0.004910000000000192,0.007940000000000058,14299.0
2012-04-17,0.009090000000000042,-0.0006299999999999084,0.0053200000000002134,-0.005560000000000231,-12684.0
2012-04-18,-0.007449999999999957,-0.003550000000000164,-0.0016600000000002169,0.0018199999999999328,5781.0
2012-04-19,0.003729999999999789,0.0037400000000000766,0.007660000000000222,0.01014000000000026,-3158.0
2012-04-20,0.010139999999999816,0.01898999999999984,0.016550000000000065,0.01721999999999979,-17401.0
2012-04-23,0.013740000000000085,0.005810000000000093,0.004769999999999941,0.0014899999999999913,13264.0
2012-04-24,0.0049400000000001665,0.005980000000000318,0.002349999999999852,0.0009100000000001884,31976.0
2012-04-25,0.00024000000000001798,-0.00032000000000032003,0.004729999999999901,0.0010699999999996823,-2831.0
2012-04-26,0.0017699999999998273,0.0016000000000000458,0.000400000000000178,0.002360000000000362,-47876.0
2012-04-27,0.0022999999999999687,-0.0005399999999999849,-0.005319999999999991,0.0008999999999999009,15376.0
2012-04-30,-0.0007099999999999884,-0.005919999999999925,0.0015099999999999003,-0.00920999999999994,-18124.0
2012-05-01,-0.007559999999999789,0.002930000000000099,0.0029000000000001247,0.010780000000000012,-5805.0
2012-05-02,0.01191999999999993,0.0010099999999997333,-0.0007500000000000284,-0.01429999999999998,3630.0
2012-05-03,-0.015439999999999898,-0.008580000000000032,-0.012240000000000029,0.0009200000000000319,6490.0
2012-05-04,0.0009199999999998099,0.0029800000000002047,0.0017500000000001403,-0.006479999999999819,-2908.0
2012-05-07,-0.013549999999999729,-0.013840000000000074,-0.013690000000000202,-0.004770000000000385,19057.0
2012-05-08,0.002309999999999812,-0.006059999999999954,-0.0031799999999999606,-0.012519999999999643,9163.0
2012-05-09,-0.00908999999999982,-0.0040999999999999925,-0.004690000000000083,-0.0014800000000001479,11586.0
2012-05-10,-0.004910000000000192,-0.0036800000000003497,-0.002749999999999808,-0.003370000000000317,-14626.0
2012-05-11,-0.0033799999999999386,-0.003949999999999676,-0.004809999999999981,-0.0038999999999995705,-3536.0
2012-05-14,-0.005430000000000046,-0.007959999999999967,-0.010830000000000117,-0.009320000000000217,14583.0
2012-05-15,-0.007789999999999964,-0.0042599999999999305,-0.005850000000000133,-0.013110000000000177,-14942.0
2012-05-16,-0.011479999999999935,-0.01067000000000018,-0.009139999999999704,0.00013000000000018552,28810.0
2012-05-17,-0.0015199999999999658,-0.0026600000000001067,-0.001080000000000192,-0.0016300000000000203,10528.0
2012-05-18,-0.0015800000000001369,0.008730000000000349,0.005749999999999922,0.015839999999999854,-11152.0
2012-05-21,0.014520000000000088,0.009119999999999795,0.01097999999999999,0.004510000000000014,-2113.0
2012-05-22,0.005780000000000118,-0.0003900000000001125,-0.005209999999999937,-0.006480000000000041,-1277.0
2012-05-23,0.0005799999999995809,-0.0016300000000000203,0.0012600000000000389,-0.006859999999999866,-3970.0
2012-05-24,-0.013929999999999554,-0.00694999999999979,-0.005710000000000104,-0.0004900000000001015,-427.0
2012-05-25,-0.00047000000000041453,0.0040599999999999525,0.0051800000000001845,0.00611000000000006,-27746.0
