date,close,close_change,open,high,low,volume,bb_bbh,bb_bbl,bb_bbm,ATR_10,ATR_20,ATR_40,ATR_60,ATR_120,ROCI_10,ROCI_20,ROCI_40,ROCI_60,ROCI_120,Vortex_diff,Vortex_neg,Vortex_pos,ichimoku_a,ichimoku_b,ichimoku_bl,ichimoku_cl
2015-06-25,1.12025,0,1.12056,1.12276,1.11537,159947,1.1412683790817724,1.1106176209182275,1.125943,0.011427116497020048,0.011947179886920397,0.012101044021150488,0.0,0.011900226383680906,-0.19333226421482202,0.49248268685636326,0.059843870022682474,4.131808886410101,-2.3364282289350893,0.032779291553133416,0.9754223433242507,1.0082016348773841,1.1206775,1.1143049999999999,1.1127799999999999,1.128575
2015-06-26,1.11625,0,1.12029,1.1219700000000001,1.11301,163948,1.1413470849267995,1.1095549150732,1.1254509999999998,0.01118040484731805,0.011797820892574381,0.012022517920621728,0.0,0.011875724497150233,-1.0004168403501421,-0.8738200321466376,0.15162934252081264,3.3105656745150385,-1.3285835513754225,0.039171544349393184,0.9844383160738406,1.0236098604232338,1.12175,1.1143049999999999,1.115175,1.128325
2015-06-28,1.09743,0,1.10049,1.10161,1.09545,23482,1.1442818579710903,1.104290142028909,1.1242859999999997,0.012142364362586238,0.01224792984794566,0.012241954972606184,0.0,0.011950093459673981,-2.3751701315684084,-2.079002079002088,-2.1802494005651307,1.5367961362668892,-2.9981880054801935,0.0604601103188489,0.9470200457419622,1.007480156060811,1.117865,1.1143049999999999,1.116185,1.119545
2015-06-29,1.12181,1,1.09742,1.1278299999999999,1.09742,233797,1.1439431063005128,1.1056858936994869,1.1248144999999998,0.013969127926327596,0.01315603335554837,0.012696156098291025,0.0,0.012103926014176697,-1.2760602300428545,0.9511896619992053,-1.1351117926482124,4.368981718379298,-0.936931527171898,0.1295778902061464,0.8837373203453405,1.0133152105514869,1.11721,1.1143049999999999,1.116185,1.118235
2015-06-30,1.11337,0,1.12184,1.12435,1.11124,205957,1.143665316384035,1.1062776836159642,1.1249714999999996,0.013883215133694832,0.013153731687770948,0.012706502195833747,0.012056125000000015,0.012112309964058559,-2.0886098213029545,0.2828242796537783,-2.354808721123997,3.6811815540490267,-1.6327251844325708,0.18765481522255845,0.8841043861185486,1.071759201341107,1.11721,1.1143049999999999,1.116185,1.118235
2015-07-01,1.10368,0,1.1131799999999998,1.11713,1.10321,192854,1.144549137945295,1.1029618620547044,1.1237554999999997,0.01388689362032534,0.013192045103382396,0.012736839640937903,0.012067774218750014,0.012127374047691403,-2.748332408117234,-2.1560283687943174,-3.595262220048205,2.912023870576726,-2.4224634862255434,0.16969275477509282,0.8925511040460996,1.0622438588211924,1.117925,1.1143049999999999,1.117615,1.118235
2015-07-02,1.10858,1,1.10368,1.11214,1.10365,176975,1.1443570728142336,1.1010859271857658,1.1227214999999997,0.013347204258292795,0.012956942848213271,0.012630668649914453,0.012045413129882826,0.012097062597293973,-2.424898559143757,-1.8312877459575327,-3.1300244669696067,2.5153045183006797,-2.7876917140928126,0.13601738305152478,0.9157071854941439,1.0517245685456686,1.117285,1.1143049999999999,1.119545,1.1150250000000002
2015-07-03,1.1109200000000001,1,1.10857,1.1117700000000001,1.1065,123724,1.143586960286214,1.0998490397137854,1.1217179999999998,0.012539483832463528,0.012572595705802613,0.012446651933666595,0.012003066797821059,0.012040170408983192,-2.0793117733647124,-1.774551499129065,-1.897722556317942,2.1949110444685656,-2.4456211526471483,0.12039132840400468,0.9240983853930892,1.0444897137970939,1.1155925,1.1143049999999999,1.119545,1.11164
2015-07-05,1.09945,0,1.09932,1.1039,1.0969,21555,1.1443250875551016,1.096597912444898,1.1204614999999998,0.012687535449217191,0.01264496592051249,0.012485985635324933,0.012015672630334678,0.012056668988908333,-1.6108103270839873,-2.2346120329367296,-1.328247700246796,1.1872440292669584,-3.5358631278789208,0.08514705882352946,0.9237745098039218,1.0089215686274513,1.1155925,1.1143049999999999,1.119545,1.11164
2015-07-06,1.1047200000000001,1,1.09946,1.10954,1.0993600000000001,184219,1.1440118914044726,1.0947351085955266,1.1193734999999996,0.012436781904295457,0.012521717624486858,0.012428335994441807,0.012004199676395086,0.012041030080667429,-1.411819301408225,-1.9316809885661337,-0.48643389903792833,1.570372549740742,-2.514957378090747,0.12290653040267985,0.9078506637979517,1.0307571942006315,1.1155925,1.1143049999999999,1.119545,1.11164
2015-07-07,1.10074,0,1.10474,1.10517,1.0916299999999999,235191,1.1441726091447686,1.0924063908552313,1.1182895,0.01254710371386592,0.012572631743262518,0.012456127594580764,0.012013798428417616,0.012053521496661867,-1.7415755411738378,-1.9315407779618967,-0.9154656992915727,0.3619719722457789,-3.476880716246193,0.034936157276043156,0.9701053911633568,1.0050415484394,1.1136825,1.1143049999999999,1.117635,1.1097299999999999
2015-07-08,1.10709,1,1.10073,1.10927,1.09743,225372,1.1432244989598181,1.0913105010401816,1.1172674999999999,0.012476393342479335,0.012536000156099398,0.012440724404716247,0.012012712188240007,0.012051742150856352,-0.8206047032474856,-1.8128120759536344,0.5768846412413337,-0.37076700173685656,-2.882582569410949,-0.004507772020725609,0.9823316062176171,0.9778238341968915,1.1136825,1.1143049999999999,1.117635,1.1097299999999999
2015-07-09,1.10605,0,1.1070799999999998,1.11249,1.09915,195020,1.14255977093691,1.0901672290630897,1.1163634999999998,0.012562754008231392,0.012576200148294423,0.01246320629459834,0.012021007737063506,0.012062477632932549,0.785471510711396,-1.6083549055714086,0.6314199670642562,-1.371463221065956,-2.6852723545404245,-0.04302209100015797,0.9985237517794067,0.9555016607792487,1.1128125,1.1143049999999999,1.117635,1.10799
2015-07-10,1.11519,1,1.10606,1.1215700000000002,1.1054899999999999,193581,1.1398531088740937,1.0907618911259056,1.1153074999999997,0.012914478607408287,0.012751390140879717,0.01255362613723339,0.012046376438706862,0.012095956985991446,-0.5901177561262665,-1.8586477281727722,1.6748418154300406,-0.38321363490193006,-1.981137879813313,0.05935116553872599,0.9473359114835103,1.0066870770222363,1.1121175,1.1143049999999999,1.117635,1.1066
2015-07-12,1.1129200000000001,0,1.10922,1.11443,1.1091799999999998,10180,1.1365165435790643,1.0916784564209352,1.1140974999999997,0.012224030746667464,0.012414320633835735,0.012390035483802558,0.012008649085964943,0.01204524067777485,-0.04041783055047643,-2.128183481074996,2.230305702527932,-0.5300084908611314,-2.2055851391012373,0.08245259971320784,0.920335652451007,1.0027882521642149,1.1121175,1.1143049999999999,1.117635,1.1066
2015-07-13,1.09825,0,1.1129200000000001,1.11968,1.0981,207769,1.1335534107904361,1.0909795892095635,1.1122664999999998,0.013159627672000712,0.012872604602143945,0.012619784596707493,0.012068470029177662,0.01212469700546006,-0.4919904320092822,-3.2268013076387687,0.779995411791691,-1.4907567698476125,-3.097868285452124,0.01777068369247148,0.9582867783985105,0.976057462090982,1.1121175,1.1143049999999999,1.117635,1.1066
2015-07-14,1.10063,1,1.09828,1.10832,1.09653,194136,1.1292989020268611,1.0916840979731384,1.1104914999999997,0.013022664904800637,0.012818474372036748,0.012599039981789805,0.0120667295914953,0.012121907863747892,-0.7171336304100653,-3.124642426482873,0.40045975333869555,-1.5510255194683338,-2.9366892136198786,-0.06164731010545943,0.9987718595648114,0.937124549459352,1.1121175,1.1143049999999999,1.117635,1.1066
2015-07-15,1.09376,0,1.10063,1.10355,1.09299,195555,1.1251190441343542,1.091788955865645,1.1084539999999996,0.012776398414320586,0.012705550653434917,0.012548063982245061,0.012057312531548455,0.012108891964883328,-1.5446656824973952,-3.5918590404668147,-0.4142728373592204,-3.5408453933733637,-3.7505059927136943,-0.10768941631316065,1.0226064543843636,0.914917038071203,1.1121175,1.11342,1.117635,1.1066
2015-07-16,1.08833,0,1.09376,1.0948200000000001,1.0855299999999999,196694,1.1252751284396638,1.0887208715603351,1.1069979999999995,0.012427758572888551,0.012534773120763181,0.012466612382688941,0.012040016828226278,0.012085401198509304,-1.0114147983082467,-2.605933151371429,-0.6807873771434327,-3.211376329550698,-2.8502311963294247,-0.11723009814612884,1.0317611777535445,0.9145310796074156,1.1090675,1.1133,1.114585,1.10355
2015-07-17,1.08279,0,1.08833,1.09069,1.08279,160780,1.125118775762793,1.0851022242372064,1.1051104999999997,0.011974982715599698,0.012303034464725023,0.012352447073121718,0.012014141723049864,0.012050522855188393,-1.9851184010428184,-3.3689114177093145,-0.8570251339101805,-3.3352675980895468,-3.2817342992148486,-0.12019324208012927,1.0340950106893974,0.9139017686092681,1.1076975,1.1127799999999999,1.1132149999999998,1.1021800000000002
2015-07-19,1.083,1,1.08295,1.0844,1.0828200000000001,7252,1.124185751168642,1.0823102488313572,1.1032479999999996,0.010938484444039739,0.011768382741488777,0.012083885896293677,0.011949115837280803,0.011963518498061824,-1.6116430764758334,-3.3251506360187464,-2.8490437403566697,-3.2672966648207415,-2.9630757927370284,-0.13684860736747428,1.0431547619047614,0.9063061545372871,1.1070425000000002,1.1127799999999999,1.1119050000000001,1.1021800000000002
2015-07-20,1.08333,1,1.08299,1.08702,1.08086,156578,1.1233525656018404,1.0798514343981587,1.1016019999999995,0.010460635999635782,0.011487963604414347,0.01193578874888634,0.011912933863297798,0.01191515584391131,-2.146166978294448,-2.9491601343785048,-3.79720981449086,-2.8020025839793363,-3.0715960130988127,-0.14915148241848797,1.0542653287472634,0.9051138463287755,1.1060775,1.11225,1.11094,1.101215
2015-07-21,1.09364,1,1.08334,1.09685,1.0811600000000001,205609,1.123370210149284,1.0794547898507154,1.1014124999999997,0.010983572399672202,0.011698065424193629,0.01202964403016418,0.011936540526652186,0.011946612878545383,-1.122010759007281,-0.345352323155004,-2.417174520178817,-2.51807218176471,-2.202509233011719,-0.1336695025071818,1.0360583694856038,0.902388866978422,1.1056050000000002,1.11225,1.11094,1.10027
2015-07-22,1.0924,0,1.0936299999999999,1.09666,1.08693,189819,1.1201044647302847,1.0797795352697148,1.0999419999999998,0.010858215159704985,0.011599662152983949,0.011972152929410075,0.01192274964836061,0.011928141104557505,-2.0435979519184952,-2.6216560736666583,-1.6954033332133442,-3.7270091390600024,-1.3990432349490087,-0.1322845495779985,1.0488890164781537,0.9166044669001552,1.104,1.11225,1.10773,1.10027
2015-07-23,1.09871,1,1.0924,1.10179,1.09216,198308,1.1184084050949492,1.08000959490505,1.0992089999999997,0.010735393643734489,0.011501179045334754,0.011913599106174825,0.011908419963058355,0.011908989928686192,-1.2768213348668416,-1.3167231019337593,-1.03762283490806,-3.6405255126203655,-0.40338663475833647,-0.15946691176470495,1.053193933823529,0.893727022058824,1.0994674999999998,1.11225,1.104345,1.09459
2015-07-24,1.09812,0,1.0987,1.0995700000000002,1.09253,139864,1.1180241201221794,1.0798378798778203,1.0989309999999999,0.010365854279361056,0.011278120093068025,0.011791759128520459,0.011877992338289243,0.01186841501261381,-0.011837013430454221,-0.503769208466223,-2.6489361702127576,-4.080919604486206,1.2652157875322716,-0.1383360333256186,1.0457648692432304,0.9074288359176118,1.098275,1.11225,1.104345,1.0922049999999999
2015-07-26,1.09721,0,1.0981299999999998,1.09827,1.09689,4906,1.1169427635880111,1.0797822364119887,1.0983625,0.009467268851424966,0.010783214088414633,0.011531465150307452,0.011812379886174935,0.011781011554175361,-0.31073112671833214,-1.025636399718548,-2.838141791969955,-4.123558196434819,1.1757003485605777,-0.14642722227065286,1.0496324063580615,0.9032051840874087,1.097835,1.11225,1.104345,1.0913249999999999
2015-07-27,1.10884,1,1.09723,1.1129200000000001,1.0971,190748,1.1165778987619672,1.0799391012380324,1.0982584999999998,0.010102541966282486,0.011035053383993909,0.01163867852154977,0.011837427511886343,0.0118146697912239,1.3787302516091264,-0.18723220393908488,-1.9584611711862963,-2.0814016124901835,2.3406061948536245,-0.09767800531231219,1.016136863450718,0.9184588581384058,1.1006175,1.11225,1.104345,1.0968900000000001
2015-07-28,1.1065,0,1.10884,1.10996,1.1022100000000001,160389,1.117276579980273,1.0799454200197265,1.0986109999999998,0.00986728776965423,0.01087080071479421,0.011541461558511023,0.011811881089937052,0.011780797542963701,1.6695303814100522,0.641229705761972,-1.6077113233384799,-0.6955351133049068,3.3474679169857935,-0.02357552183853373,1.0065025683660438,0.9829270465275101,1.1006175,1.11225,1.104345,1.0968900000000001
2015-07-29,1.09812,0,1.10651,1.1084,1.09669,180122,1.1167350650264372,1.0798269349735625,1.0982809999999998,0.010051558992688819,0.010912760679054504,0.01154567501954825,0.011811244333124946,0.011780207563439005,1.4157869947081214,-0.5974364544862192,-2.517576876642279,-1.0809642200843161,4.109900736653489,-0.018621700879765557,0.9783577712609967,0.9597360703812311,1.0997475,1.11225,1.102605,1.0968900000000001
2015-07-30,1.09404,0,1.09815,1.09847,1.08933,175141,1.1164525257679547,1.079439474232045,1.0979459999999999,0.009960403093419952,0.010824122645101786,0.011485533144059548,0.011794549056042916,0.01175820583374368,1.019390581717446,-0.6086814324908834,-2.528465280376336,-1.5185748620500457,2.9549047654897116,-0.06514952589350798,1.0053683442742518,0.9402188183807438,1.0991275000000003,1.11225,1.101215,1.0970400000000002
2015-07-31,1.09841,1,1.09404,1.1114,1.0921100000000001,183454,1.1155413811319184,1.0794826188680817,1.097512,0.010893362784077936,0.011247416512846688,0.011680644815458056,0.011841395624442646,0.011820970785129148,1.3920042830901207,-0.7840374314644518,-2.5826363821805023,-0.21167578174681967,4.6672955795050886,-0.009827801064914654,0.966353234394472,0.9565254333295573,1.10057,1.11225,1.101215,1.099925
2015-08-02,1.09674,0,1.09705,1.0983,1.0966,6608,1.1146456912030063,1.0794473087969938,1.0970465,0.00998502650567015,0.010775545687204359,0.011433878695071606,0.01177869940178988,0.011737546028586406,0.28345707911196577,-0.8417340988201193,-2.4365509327212873,-0.21562900892540174,4.613829087058961,0.009099344488011973,0.9862013229967966,0.9953006674848086,1.1011700000000002,1.11225,1.101215,1.1011250000000001
2015-08-03,1.0950600000000001,0,1.09675,1.0995700000000002,1.0941299999999998,146324,1.1115522944788956,1.0805277055211047,1.0960400000000001,0.00953052385510317,0.010508768402844157,0.011284031727694824,0.011739082530528695,0.011685066478348188,0.24350054924936895,-1.8050735749064968,-3.6301713440874224,-0.16046388650826787,3.584097165072786,-0.08524197722567262,1.065799689440992,0.9805577122153194,1.1011700000000002,1.11225,1.101215,1.1011250000000001
2015-08-04,1.0885,0,1.09507,1.09875,1.08789,173870,1.1085685947576636,1.0810694052423369,1.0948190000000002,0.00966347146959284,0.010526329982701943,0.01127343093450245,0.01173358826471289,0.011678190924361953,-0.9292716003313023,-2.1942277971462554,-4.275714084705228,-0.012860082304529412,2.7371401604530354,-0.14256851435461249,1.0576139733437606,0.9150454589891481,1.10081,1.11225,1.101215,1.100405
2015-08-05,1.09029,1,1.08849,1.09342,1.08481,198881,1.1082110600433779,1.0806309399566223,1.094421,0.009558124322633556,0.010430513483566845,0.01120684516113989,0.011714065838058434,0.011652622666658936,-0.7130368265763308,-0.7247894377418591,-3.928203230325946,0.04955264969029456,0.5014518136147752,-0.12239686961135354,1.0523610558429488,0.9299641862315953,1.10004,1.11225,1.101215,1.098865
2015-08-06,1.09223,1,1.09029,1.09439,1.0873700000000002,161700,1.1075180231929953,1.0804839768070051,1.0940010000000002,0.009304311890370181,0.010259987809388494,0.011102174032111388,0.011684727926570567,0.011614017477770109,-0.4538784735829955,-0.7631992586064311,-3.8639944372562853,-0.3657958111362336,2.376087282543511,-0.09607117864640513,1.0327568396147813,0.9366856609683761,1.09966,1.11225,1.101215,1.0981049999999999
2015-08-07,1.09647,1,1.09223,1.0978299999999999,1.0855299999999999,169159,1.1076954103913246,1.080577589608676,1.0941365000000003,0.00960388070133316,0.010361988418919067,0.011132119681308603,0.011688573377029502,0.01161973399878869,-1.11558024602287,0.24776916325336362,-3.352989396303256,-0.1675301144485677,1.3748150887574113,-0.09673743162281989,1.019601458713207,0.9228640270903871,1.09966,1.11225,1.101215,1.0981049999999999
2015-08-09,1.0958299999999999,0,1.09627,1.09675,1.09581,4998,1.1078198451638426,1.081203154836158,1.0945115000000003,0.008737492631199838,0.00989088899797311,0.010877316689275886,0.011621394793423067,0.011530736215465453,-0.9643018526886741,0.6891292163222404,-1.934762181753116,0.0036503344618784585,1.2304736214907737,-0.028023398177119407,1.0212556114814313,0.9932322133043119,1.09966,1.11225,1.101215,1.0981049999999999
2015-08-10,1.10155,1,1.0958299999999999,1.10414,1.09254,147215,1.107940379032317,1.0829586209676838,1.0954495000000004,0.009023743368079838,0.009976344548074447,0.010895383772043984,0.011621261075964172,0.011531313413669907,0.312352019815689,1.7325612537980688,-1.6947186178092564,0.8606876344824498,0.6524063193866945,-0.04135923644486583,1.015230488052528,0.9738712516076622,1.0991875,1.11225,1.10027,1.0981049999999999
2015-08-11,1.10417,1,1.10155,1.1088200000000001,1.09604,186183,1.1081592567562464,1.0848567432437546,1.0965080000000005,0.009399369031271879,0.010116527320670737,0.01094249917774289,0.011628503194239397,0.01154171913522266,0.9259259259259437,1.954755309325959,-1.43539388529345,-0.9499802648103519,1.2581961575496519,0.02734984730234169,0.9845605700712581,1.0119104173735998,1.0985425000000002,1.11225,1.10027,1.096815
2015-08-12,1.1154600000000001,1,1.10416,1.12133,1.1024200000000002,196172,1.1108633093169509,1.0853656906830498,1.0981145000000003,0.010350432128144666,0.010556200954637187,0.01114168669829931,0.011674012549275399,0.01160312147576247,1.5522436977085066,2.9658552795547264,-0.07077267637176675,-0.9439742826949815,1.7458406304728484,0.05649998343109042,0.9570533850283327,1.0135533684594231,1.1020824999999999,1.11225,1.101095,1.10307
2015-08-13,1.11581,1,1.1154700000000002,1.1189,1.1079999999999999,174062,1.113928065929807,1.0845179340701936,1.0992230000000003,0.010405388915330212,0.010573390906905334,0.01113564453084183,0.011669174970842428,0.011597262130131118,1.7387895034374528,2.0271753044877676,1.6748220843242907,-0.4389995806304851,2.5108408055269806,0.05098052316840862,0.9755787926368886,1.0265593158052972,1.1020824999999999,1.11225,1.101095,1.10307
2015-08-14,1.11079,0,1.11581,1.11887,1.10978,138433,1.1153183187588007,1.0849666812411998,1.1001425000000002,0.010273850023797196,0.01049922136156007,0.011084503417570786,0.011653055127274662,0.011576368279046694,1.436450970723047,1.6834492859758243,-0.9823410381437168,-0.04049530254491032,2.025276925620433,0.005438872545665774,1.006157214202641,1.0115960867483067,1.1020824999999999,1.11225,1.101095,1.10307
2015-08-16,1.1094,0,1.11155,1.1117700000000001,1.10913,6169,1.116357961832744,1.0849960381672568,1.1006770000000003,0.009510465021417497,0.010106260293482076,0.010873390832131522,0.011596723532729196,0.011501898543387973,1.920073495636189,0.9729591976044512,-0.35657508285655526,-0.07475928411229084,1.9406770316462703,-0.009378136138698645,1.008720628438937,0.9993424923002383,1.1022625,1.11225,1.101095,1.10343
2015-08-17,1.10755,0,1.1094,1.11249,1.10588,132304,1.117058977396985,1.0852380226030156,1.1011485000000003,0.009220418519275748,0.009931447278807973,0.010766806061328234,0.011565556510649638,0.011461132722193073,1.5830650560860002,0.8587403926711151,0.35064511452595315,-1.8129432624113349,2.274406234994268,0.0021532846715324183,1.0257299270072984,1.0278832116788308,1.1022625,1.11225,1.101095,1.10343
2015-08-18,1.1029799999999998,0,1.10756,1.10938,1.10175,127664,1.1172603651288204,1.08561363487118,1.1014370000000002,0.009061376667348176,0.009816374914867577,0.01068838590979503,0.011540959282458078,0.011429206616174798,0.9842249343086908,0.5258792756172319,-0.5051507333706228,-2.3271877158493246,2.7155389171369366,0.023273050696709263,0.9955529202490353,1.0188259709457446,1.104015,1.11094,1.101095,1.106935
2015-08-19,1.11181,1,1.1029799999999998,1.11342,1.10178,156806,1.117736339575699,1.0854346604243013,1.1015855,0.009319239000613367,0.009907556169124202,0.010712176262050156,0.011541578286942715,0.011430963227706675,1.3990350853192435,0.26784748024962274,0.08011377957007124,-1.6958593798353634,3.2369190770230643,0.06887642108371483,0.9630518234165059,1.0319282445002207,1.10409,1.11094,1.101245,1.106935
2015-08-20,1.1234899999999999,1,1.11181,1.12446,1.1107200000000002,170570,1.1211190568399896,1.0837509431600105,1.102435,0.009761315100552016,0.010099178360667985,0.010787871855498898,0.011555318422649322,0.011450205200809117,2.5241141417920683,1.5354722096701163,2.186547819364213,-0.09692507424994536,3.359798338500592,0.19911391945382562,0.8918545956349637,1.0909685150887893,1.1074424999999999,1.11094,1.104635,1.11025
2015-08-21,1.13828,1,1.1234899999999999,1.13887,1.123,190294,1.128654870724914,1.0802311292750857,1.1044429999999998,0.01037218359049682,0.010387719442634589,0.010914925059111426,0.011582285182507764,0.011487036824135708,3.3343924470064845,3.65715950897898,3.037873850387411,1.047510830196722,3.750694995123643,0.31195736570904176,0.8294628361685601,1.1414202018776018,1.116075,1.109865,1.11184,1.12031
2015-08-23,1.13761,0,1.1374799999999998,1.1395,1.13697,11775,1.1342909186964587,1.0789520813035407,1.1066214999999997,0.009587965231447131,0.009994833470502855,0.010705301932633639,0.01152570840011709,0.011412394850601243,3.028519159187436,3.9824869291799305,3.3495648381997527,1.3533258495037541,3.4698852163789407,0.3843312460423539,0.8057764018855983,1.1901076479279522,1.11639,1.11018,1.112155,1.120625
